city,date,aqi,pm25,pm10,o3,no2,so2,co,temperature,humidity,pressure,wind,hour,day,month,day_of_week,aqi_change_rate
islamabad,2026-05-12 00:00:00+00:00,85.0,28.1,35.7,49.0,22.1,3.9,549.0,20.9,80.0,947.1,4.1,5.0,12.0,5.0,1.0,-25.0
islamabad,2026-05-12 01:00:00+00:00,79.0,25.4,34.0,64.0,21.3,4.1,615.0,21.1,83.0,947.8,0.6,6.0,12.0,5.0,1.0,-6.0
islamabad,2026-05-12 02:00:00+00:00,80.0,26.0,33.5,85.0,20.1,4.5,731.0,22.6,73.0,949.1,2.3,7.0,12.0,5.0,1.0,1.0
islamabad,2026-05-12 03:00:00+00:00,70.0,20.9,41.6,106.0,18.0,5.5,796.0,24.6,57.0,949.6,5.0,8.0,12.0,5.0,1.0,-10.0
islamabad,2026-05-12 04:00:00+00:00,69.0,20.7,49.9,125.0,14.2,7.5,756.0,27.0,46.0,949.9,3.9,9.0,12.0,5.0,1.0,-1.0
islamabad,2026-05-12 05:00:00+00:00,75.0,23.4,58.2,143.0,9.5,10.1,666.0,28.7,42.0,949.9,1.9,10.0,12.0,5.0,1.0,6.0
islamabad,2026-05-12 06:00:00+00:00,81.0,26.3,64.0,159.0,6.0,12.0,591.0,29.8,34.0,950.3,3.8,11.0,12.0,5.0,1.0,6.0
islamabad,2026-05-12 07:00:00+00:00,92.0,31.8,77.1,171.0,4.5,12.6,553.0,30.9,32.0,949.7,1.3,12.0,12.0,5.0,1.0,11.0
islamabad,2026-05-12 08:00:00+00:00,101.0,35.6,89.4,181.0,4.1,12.5,530.0,31.5,33.0,949.0,2.5,13.0,12.0,5.0,1.0,9.0
islamabad,2026-05-12 09:00:00+00:00,105.0,37.1,95.7,186.0,4.5,12.4,526.0,31.4,33.0,948.6,1.7,14.0,12.0,5.0,1.0,4.0
islamabad,2026-05-12 10:00:00+00:00,105.0,37.1,97.3,188.0,3.1,12.5,477.0,30.6,35.0,947.8,3.7,15.0,12.0,5.0,1.0,0.0
islamabad,2026-05-12 11:00:00+00:00,107.0,37.8,98.0,186.0,2.5,12.7,448.0,30.8,36.0,947.1,3.3,16.0,12.0,5.0,1.0,2.0
islamabad,2026-05-12 12:00:00+00:00,108.0,38.3,99.7,172.0,9.5,13.3,635.0,30.7,36.0,946.7,4.2,17.0,12.0,5.0,1.0,1.0
islamabad,2026-05-12 13:00:00+00:00,103.0,36.2,88.2,138.0,30.9,14.6,1308.0,29.1,44.0,946.4,7.1,18.0,12.0,5.0,1.0,-5.0
islamabad,2026-05-12 14:00:00+00:00,131.0,47.8,96.2,93.0,60.0,16.4,2197.0,26.9,56.0,946.1,3.6,19.0,12.0,5.0,1.0,28.0
islamabad,2026-05-12 15:00:00+00:00,152.0,58.0,109.2,57.0,83.8,18.0,2689.0,25.5,63.0,945.9,5.2,20.0,12.0,5.0,1.0,21.0
islamabad,2026-05-12 16:00:00+00:00,157.0,68.0,120.6,38.0,98.0,19.7,2415.0,24.1,70.0,946.2,3.2,21.0,12.0,5.0,1.0,5.0
islamabad,2026-05-12 17:00:00+00:00,161.0,74.0,128.5,28.0,106.9,21.2,1744.0,23.4,70.0,946.4,3.9,22.0,12.0,5.0,1.0,4.0
islamabad,2026-05-12 18:00:00+00:00,164.0,79.9,134.6,21.0,110.1,21.2,1164.0,24.8,58.0,946.4,5.1,23.0,12.0,5.0,1.0,3.0
islamabad,2026-05-12 19:00:00+00:00,164.0,80.6,131.8,13.0,106.8,18.4,833.0,24.3,60.0,946.1,4.7,0.0,13.0,5.0,2.0,0.0
islamabad,2026-05-12 20:00:00+00:00,161.0,75.4,114.6,8.0,97.7,14.2,594.0,23.9,63.0,946.0,3.7,1.0,13.0,5.0,2.0,-3.0
islamabad,2026-05-12 21:00:00+00:00,155.0,63.3,84.1,9.0,85.2,10.5,459.0,24.0,64.0,945.9,2.5,2.0,13.0,5.0,2.0,-6.0
islamabad,2026-05-12 22:00:00+00:00,132.0,48.2,63.1,18.0,66.7,8.2,471.0,24.1,60.0,945.7,3.6,3.0,13.0,5.0,2.0,-23.0
islamabad,2026-05-12 23:00:00+00:00,102.0,36.0,46.1,32.0,44.6,6.6,588.0,24.1,58.0,945.8,3.4,4.0,13.0,5.0,2.0,-30.0
islamabad,2026-05-13 00:00:00+00:00,74.0,23.0,26.6,26.0,27.0,3.2,699.0,21.8,71.0,945.5,2.6,5.0,13.0,5.0,2.0,-28.0
islamabad,2026-05-13 01:00:00+00:00,69.0,20.7,24.6,41.0,26.0,4.0,788.0,22.4,70.0,946.0,1.9,6.0,13.0,5.0,2.0,-5.0
islamabad,2026-05-13 02:00:00+00:00,69.0,20.7,26.1,62.0,24.4,5.1,872.0,24.4,65.0,946.9,1.2,7.0,13.0,5.0,2.0,0.0
islamabad,2026-05-13 03:00:00+00:00,67.0,19.6,30.3,83.0,21.6,6.0,891.0,26.9,50.0,947.9,1.5,8.0,13.0,5.0,2.0,-2.0
islamabad,2026-05-13 04:00:00+00:00,64.0,18.4,30.4,104.0,16.3,6.4,792.0,29.3,41.0,948.7,3.5,9.0,13.0,5.0,2.0,-3.0
islamabad,2026-05-13 05:00:00+00:00,60.0,16.4,27.2,124.0,9.8,6.7,628.0,28.5,43.0,948.9,7.5,10.0,13.0,5.0,2.0,-4.0
islamabad,2026-05-13 06:00:00+00:00,55.0,13.9,24.7,140.0,5.0,6.8,500.0,31.9,27.0,948.7,1.7,11.0,13.0,5.0,2.0,-5.0
islamabad,2026-05-13 07:00:00+00:00,51.0,12.3,23.5,149.0,3.4,6.9,447.0,32.9,26.0,948.0,1.5,12.0,13.0,5.0,2.0,-4.0
islamabad,2026-05-13 08:00:00+00:00,52.0,12.6,24.6,154.0,3.6,6.9,430.0,32.8,24.0,947.5,3.2,13.0,13.0,5.0,2.0,1.0
islamabad,2026-05-13 09:00:00+00:00,54.0,13.3,25.8,156.0,4.4,6.9,435.0,32.8,26.0,946.7,4.0,14.0,13.0,5.0,2.0,2.0
islamabad,2026-05-13 10:00:00+00:00,54.0,13.5,25.8,159.0,2.6,7.0,415.0,32.1,26.0,946.4,6.0,15.0,13.0,5.0,2.0,0.0
islamabad,2026-05-13 11:00:00+00:00,53.0,13.2,24.8,158.0,1.5,7.1,416.0,32.1,25.0,946.1,5.9,16.0,13.0,5.0,2.0,-1.0
islamabad,2026-05-13 12:00:00+00:00,61.0,16.8,31.7,144.0,10.0,7.7,564.0,31.9,28.0,944.9,8.2,17.0,13.0,5.0,2.0,8.0
islamabad,2026-05-13 13:00:00+00:00,68.0,20.3,31.9,103.0,37.8,8.4,1024.0,30.2,41.0,944.7,4.6,18.0,13.0,5.0,2.0,7.0
islamabad,2026-05-13 14:00:00+00:00,88.0,29.9,41.6,46.0,75.7,9.4,1631.0,28.2,48.0,944.2,6.9,19.0,13.0,5.0,2.0,20.0
islamabad,2026-05-13 15:00:00+00:00,120.0,43.4,54.9,4.0,101.4,9.9,2008.0,26.5,47.0,944.1,8.6,20.0,13.0,5.0,2.0,32.0
islamabad,2026-05-13 16:00:00+00:00,132.0,48.2,57.6,0.0,103.7,9.5,1969.0,25.4,48.0,944.3,8.8,21.0,13.0,5.0,2.0,12.0
islamabad,2026-05-13 17:00:00+00:00,136.0,49.7,57.6,0.0,93.7,8.6,1701.0,24.3,51.0,944.4,5.2,22.0,13.0,5.0,2.0,4.0
islamabad,2026-05-13 18:00:00+00:00,133.0,48.5,55.3,2.0,82.8,7.5,1385.0,24.3,58.0,944.5,1.1,23.0,13.0,5.0,2.0,-3.0
islamabad,2026-05-13 19:00:00+00:00,115.0,41.1,47.5,7.0,74.9,6.3,1026.0,23.4,62.0,944.7,3.2,0.0,14.0,5.0,3.0,-18.0
islamabad,2026-05-13 20:00:00+00:00,96.0,33.3,39.3,16.0,66.2,5.0,619.0,23.1,59.0,944.4,3.5,1.0,14.0,5.0,3.0,-19.0
islamabad,2026-05-13 21:00:00+00:00,81.0,26.3,31.9,25.0,55.7,4.0,332.0,22.2,67.0,944.2,2.0,2.0,14.0,5.0,3.0,-15.0
islamabad,2026-05-13 22:00:00+00:00,68.0,20.2,24.9,36.0,40.8,3.4,231.0,21.7,66.0,944.4,3.3,3.0,14.0,5.0,3.0,-13.0
islamabad,2026-05-13 23:00:00+00:00,59.0,15.9,19.5,49.0,24.2,3.1,249.0,21.4,63.0,944.1,3.1,4.0,14.0,5.0,3.0,-9.0
islamabad,2026-05-14 00:00:00+00:00,55.0,13.9,16.8,62.0,13.1,3.4,359.0,21.9,60.0,944.0,2.9,5.0,14.0,5.0,3.0,-4.0
islamabad,2026-05-14 01:00:00+00:00,55.0,14.2,17.4,64.0,17.4,3.9,638.0,22.0,55.0,945.3,9.7,6.0,14.0,5.0,3.0,0.0
islamabad,2026-05-14 02:00:00+00:00,62.0,17.4,19.8,67.0,23.0,4.7,1009.0,22.7,65.0,944.8,5.7,7.0,14.0,5.0,3.0,7.0
islamabad,2026-05-14 03:00:00+00:00,63.0,17.9,24.4,77.0,25.1,6.2,1208.0,26.0,52.0,946.3,5.0,8.0,14.0,5.0,3.0,1.0
islamabad,2026-05-14 04:00:00+00:00,61.0,17.0,29.8,99.0,20.2,9.0,1069.0,28.4,42.0,946.8,3.6,9.0,14.0,5.0,3.0,-2.0
islamabad,2026-05-14 05:00:00+00:00,64.0,18.2,35.9,128.0,11.9,12.5,759.0,30.9,33.0,947.2,3.4,10.0,14.0,5.0,3.0,3.0
islamabad,2026-05-14 06:00:00+00:00,66.0,19.1,38.6,150.0,5.6,14.6,510.0,32.1,29.0,947.4,0.2,11.0,14.0,5.0,3.0,2.0
islamabad,2026-05-14 07:00:00+00:00,68.0,20.3,42.7,161.0,3.5,14.1,396.0,33.3,27.0,946.9,1.8,12.0,14.0,5.0,3.0,2.0
islamabad,2026-05-14 08:00:00+00:00,71.0,21.5,45.3,165.0,3.4,12.4,345.0,32.4,27.0,946.4,11.8,13.0,14.0,5.0,3.0,3.0
islamabad,2026-05-14 09:00:00+00:00,72.0,22.1,45.3,165.0,4.6,10.9,369.0,28.7,34.0,947.1,15.5,14.0,14.0,5.0,3.0,1.0
islamabad,2026-05-14 10:00:00+00:00,73.0,22.4,44.4,162.0,5.3,10.4,500.0,29.4,40.0,946.7,3.0,15.0,14.0,5.0,3.0,1.0
islamabad,2026-05-14 11:00:00+00:00,72.0,22.2,42.6,155.0,7.2,10.3,708.0,29.0,43.0,945.9,8.5,16.0,14.0,5.0,3.0,-1.0
islamabad,2026-05-14 12:00:00+00:00,106.0,37.4,62.9,132.0,19.0,14.5,912.0,29.4,46.0,944.2,10.9,17.0,14.0,5.0,3.0,34.0
islamabad,2026-05-14 13:00:00+00:00,109.0,38.8,62.9,97.0,45.5,15.3,1114.0,28.6,45.0,944.1,9.2,18.0,14.0,5.0,3.0,3.0
islamabad,2026-05-14 14:00:00+00:00,129.0,46.8,69.2,48.0,81.6,16.3,1312.0,26.5,55.0,944.6,7.2,19.0,14.0,5.0,3.0,20.0
islamabad,2026-05-14 15:00:00+00:00,153.0,60.1,83.6,12.0,105.6,16.5,1430.0,25.0,61.0,944.6,5.0,20.0,14.0,5.0,3.0,24.0
islamabad,2026-05-14 16:00:00+00:00,158.0,69.2,93.4,0.0,106.7,15.2,1439.0,24.2,61.0,944.9,5.8,21.0,14.0,5.0,3.0,5.0
islamabad,2026-05-14 17:00:00+00:00,160.0,73.3,92.2,1.0,95.6,13.1,1366.0,23.0,65.0,945.5,4.5,22.0,14.0,5.0,3.0,2.0
islamabad,2026-05-14 18:00:00+00:00,155.0,63.1,75.7,4.0,83.3,10.9,1216.0,21.9,78.0,946.6,10.1,23.0,14.0,5.0,3.0,-5.0
islamabad,2026-05-14 19:00:00+00:00,139.0,51.0,61.5,9.0,72.7,8.7,933.0,21.9,69.0,945.7,13.0,0.0,15.0,5.0,4.0,-16.0
islamabad,2026-05-14 20:00:00+00:00,117.0,41.8,49.5,16.0,60.9,6.5,572.0,22.4,60.0,945.1,10.7,1.0,15.0,5.0,4.0,-22.0
islamabad,2026-05-14 21:00:00+00:00,96.0,33.3,38.4,23.0,49.7,4.7,306.0,22.1,60.0,944.5,6.5,2.0,15.0,5.0,4.0,-21.0
islamabad,2026-05-14 22:00:00+00:00,80.0,26.1,29.4,28.0,38.5,3.6,188.0,20.7,69.0,943.6,6.1,3.0,15.0,5.0,4.0,-16.0
islamabad,2026-05-14 23:00:00+00:00,69.0,20.7,22.7,32.0,27.9,3.1,165.0,20.2,71.0,943.4,5.0,4.0,15.0,5.0,4.0,-11.0
islamabad,2026-05-15 00:00:00+00:00,75.0,23.5,26.1,34.0,27.9,3.5,242.0,20.0,71.0,943.6,1.7,5.0,15.0,5.0,4.0,6.0
islamabad,2026-05-15 01:00:00+00:00,67.0,19.9,20.8,38.0,28.1,3.4,514.0,20.5,71.0,944.2,0.6,6.0,15.0,5.0,4.0,-8.0
islamabad,2026-05-15 02:00:00+00:00,70.0,21.1,21.4,45.0,28.2,3.4,886.0,22.9,71.0,945.2,2.3,7.0,15.0,5.0,4.0,3.0
islamabad,2026-05-15 03:00:00+00:00,61.0,16.9,19.0,59.0,26.4,4.4,1085.0,25.7,55.0,946.5,2.7,8.0,15.0,5.0,4.0,-9.0
islamabad,2026-05-15 04:00:00+00:00,58.0,15.5,25.3,89.0,20.8,7.4,933.0,28.1,45.0,947.3,4.0,9.0,15.0,5.0,4.0,-3.0
islamabad,2026-05-15 05:00:00+00:00,67.0,19.7,35.2,127.0,13.2,11.4,606.0,30.2,38.0,947.9,4.7,10.0,15.0,5.0,4.0,9.0
islamabad,2026-05-15 06:00:00+00:00,72.0,22.1,39.3,154.0,7.7,13.8,361.0,31.3,30.0,948.3,8.3,11.0,15.0,5.0,4.0,5.0
islamabad,2026-05-15 07:00:00+00:00,74.0,23.1,40.7,162.0,5.8,12.9,294.0,32.5,28.0,947.4,2.4,12.0,15.0,5.0,4.0,2.0
islamabad,2026-05-15 08:00:00+00:00,76.0,24.2,42.3,160.0,6.0,10.5,308.0,30.0,33.0,947.4,5.2,13.0,15.0,5.0,4.0,2.0
islamabad,2026-05-15 09:00:00+00:00,78.0,25.0,42.7,157.0,7.2,9.2,368.0,29.6,35.0,947.5,6.5,14.0,15.0,5.0,4.0,2.0
islamabad,2026-05-15 10:00:00+00:00,81.0,26.3,43.9,160.0,5.9,10.2,420.0,30.2,33.0,947.3,6.8,15.0,15.0,5.0,4.0,3.0
islamabad,2026-05-15 11:00:00+00:00,83.0,27.4,44.9,161.0,5.7,12.3,518.0,28.6,41.0,946.9,5.9,16.0,15.0,5.0,4.0,2.0
islamabad,2026-05-15 12:00:00+00:00,55.0,14.1,18.8,151.0,11.5,10.5,782.0,31.9,29.0,945.3,3.1,17.0,15.0,5.0,4.0,-28.0
islamabad,2026-05-15 13:00:00+00:00,61.0,16.7,20.9,109.0,42.4,11.6,1446.0,30.2,41.0,945.2,4.0,18.0,15.0,5.0,4.0,6.0
islamabad,2026-05-15 14:00:00+00:00,88.0,29.6,33.9,51.0,84.6,13.0,2276.0,27.6,54.0,945.1,5.2,19.0,15.0,5.0,4.0,27.0
islamabad,2026-05-15 15:00:00+00:00,120.0,43.3,47.5,9.0,112.8,13.6,2696.0,26.3,59.0,945.4,5.6,20.0,15.0,5.0,4.0,32.0
islamabad,2026-05-15 16:00:00+00:00,142.0,52.0,56.1,0.0,113.7,12.6,2335.0,25.3,61.0,945.7,4.6,21.0,15.0,5.0,4.0,22.0
islamabad,2026-05-15 17:00:00+00:00,142.0,52.2,55.4,0.0,100.6,10.8,1563.0,24.8,61.0,945.9,4.7,22.0,15.0,5.0,4.0,0.0
islamabad,2026-05-15 18:00:00+00:00,122.0,44.1,46.7,5.0,88.5,9.0,914.0,25.9,50.0,946.2,7.8,23.0,15.0,5.0,4.0,-20.0
islamabad,2026-05-15 19:00:00+00:00,108.0,38.3,40.7,6.0,83.4,7.5,582.0,24.8,55.0,946.0,5.4,0.0,16.0,5.0,5.0,-14.0
islamabad,2026-05-15 20:00:00+00:00,95.0,32.9,35.0,8.0,79.3,6.1,373.0,24.1,58.0,945.6,5.6,1.0,16.0,5.0,5.0,-13.0
islamabad,2026-05-15 21:00:00+00:00,84.0,27.6,29.5,12.0,72.9,5.0,240.0,23.2,63.0,944.7,6.0,2.0,16.0,5.0,5.0,-11.0
islamabad,2026-05-15 22:00:00+00:00,74.0,23.1,24.7,17.0,61.4,4.3,170.0,23.0,63.0,944.2,6.0,3.0,16.0,5.0,5.0,-10.0
islamabad,2026-05-15 23:00:00+00:00,66.0,19.4,21.0,24.0,47.5,3.9,177.0,22.9,60.0,944.2,5.4,4.0,16.0,5.0,5.0,-8.0
islamabad,2026-05-16 00:00:00+00:00,75.0,23.5,25.6,27.0,39.0,4.9,256.0,21.4,75.0,944.2,3.4,5.0,16.0,5.0,5.0,9.0
islamabad,2026-05-16 01:00:00+00:00,71.0,21.7,23.3,44.0,34.9,6.0,477.0,21.6,76.0,944.5,2.3,6.0,16.0,5.0,5.0,-4.0
islamabad,2026-05-16 02:00:00+00:00,71.0,21.5,23.0,69.0,29.0,7.6,769.0,24.2,76.0,945.6,0.2,7.0,16.0,5.0,5.0,0.0
islamabad,2026-05-16 03:00:00+00:00,61.0,16.9,21.3,95.0,23.0,9.2,916.0,27.1,55.0,946.8,2.3,8.0,16.0,5.0,5.0,-10.0
